id,municipalityId,categoryId,name,plainName,department,description,postalCode,address,phone,fax,email,contactFormUrl,officialUrl,openingHours,closedDays,reservationRequired,availableMethods,accessibility,languages,emergencyAlternative,sourceId,status,lastVerifiedAt
jp-21506-public-assistance,jp-21506,money,可茂県事務所福祉課,生活保護の相談・申請窓口,可茂県事務所福祉課,生活保護の相談・申請を受け付ける福祉事務所です。,,岐阜県美濃加茂市古井町下古井 字大脇2610-1 可茂総合庁舎,0574-25-3111,,,,https://www.pref.gifu.lg.jp/page/6503.html,,,,電話・来所,,,,source-gifu-public-assistance,published,2026-07-26
jp-21506-self-reliance,jp-21506,money,岐阜県生活支援・相談センター（中濃・飛騨支所）,生活困窮者自立相談支援窓口,可茂総合庁舎5階（支援窓口） または 各町村役場,仕事、家計、住まいなど生活上の困りごとを相談できる窓口です。,,岐阜県美濃加茂市古井町下古井2610-1,0574-24-3115,,,,https://www.pref.gifu.lg.jp/page/12848.html,8時30分～17時15分,土曜日・日曜日・祝日・年末年始,,電話・来所,,,フリーダイヤル 0800-200-2538,source-gifu-self-reliance,published,2026-07-26
jp-21507-city-general,jp-21507,unknown,東白川村役場,市役所・町村役場の代表窓口,東白川村,担当窓口が分からない場合の代表窓口です。,509-1392,岐阜県加茂郡東白川村神土548,0574-78-3111,,,,http://www.vill.higashishirakawa.gifu.jp/,,,,電話・来所,,,,source-gifu-municipalities,published,2026-07-26
jp-21507-housing-benefit,jp-21507,housing,岐阜県生活支援・相談センター（中濃・飛騨支所）（住居確保給付金）,住居確保給付金の相談・申請窓口,可茂総合庁舎5階（支援窓口） または 各町村役場,住居確保給付金の申請には自立相談支援事業の利用が必要です。対象要件や申請方法を相談できます。,,岐阜県美濃加茂市古井町下古井2610-1,0574-24-3115,,,,https://www.pref.gifu.lg.jp/page/13214.html,8時30分～17時15分,土曜日・日曜日・祝日・年末年始,,電話・来所,,,フリーダイヤル 0800-200-2538,source-gifu-housing-benefit,published,2026-07-26
jp-21507-public-assistance,jp-21507,money,可茂県事務所福祉課,生活保護の相談・申請窓口,可茂県事務所福祉課,生活保護の相談・申請を受け付ける福祉事務所です。,,岐阜県美濃加茂市古井町下古井 字大脇2610-1 可茂総合庁舎,0574-25-3111,,,,https://www.pref.gifu.lg.jp/page/6503.html,,,,電話・来所,,,,source-gifu-public-assistance,published,2026-07-26
jp-21507-self-reliance,jp-21507,money,岐阜県生活支援・相談センター（中濃・飛騨支所）,生活困窮者自立相談支援窓口,可茂総合庁舎5階（支援窓口） または 各町村役場,仕事、家計、住まいなど生活上の困りごとを相談できる窓口です。,,岐阜県美濃加茂市古井町下古井2610-1,0574-24-3115,,,,https://www.pref.gifu.lg.jp/page/12848.html,8時30分～17時15分,土曜日・日曜日・祝日・年末年始,,電話・来所,,,フリーダイヤル 0800-200-2538,source-gifu-self-reliance,published,2026-07-26
jp-21521-city-general,jp-21521,unknown,御嵩町役場,市役所・町村役場の代表窓口,御嵩町,担当窓口が分からない場合の代表窓口です。,505-0192,岐阜県可児郡御嵩町御嵩1239-1,0574-67-2111,,,,https://www.town.mitake.lg.jp/,,,,電話・来所,,,,source-gifu-municipalities,published,2026-07-26
jp-21521-housing-benefit,jp-21521,housing,岐阜県生活支援・相談センター（中濃・飛騨支所）（住居確保給付金）,住居確保給付金の相談・申請窓口,可茂総合庁舎5階（支援窓口） または 各町村役場,住居確保給付金の申請には自立相談支援事業の利用が必要です。対象要件や申請方法を相談できます。,,岐阜県美濃加茂市古井町下古井2610-1,0574-24-3115,,,,https://www.pref.gifu.lg.jp/page/13214.html,8時30分～17時15分,土曜日・日曜日・祝日・年末年始,,電話・来所,,,フリーダイヤル 0800-200-2538,source-gifu-housing-benefit,published,2026-07-26
jp-21521-public-assistance,jp-21521,money,可茂県事務所福祉課,生活保護の相談・申請窓口,可茂県事務所福祉課,生活保護の相談・申請を受け付ける福祉事務所です。,,岐阜県美濃加茂市古井町下古井 字大脇2610-1 可茂総合庁舎,0574-25-3111,,,,https://www.pref.gifu.lg.jp/page/6503.html,,,,電話・来所,,,,source-gifu-public-assistance,published,2026-07-26
jp-21521-self-reliance,jp-21521,money,岐阜県生活支援・相談センター（中濃・飛騨支所）,生活困窮者自立相談支援窓口,可茂総合庁舎5階（支援窓口） または 各町村役場,仕事、家計、住まいなど生活上の困りごとを相談できる窓口です。,,岐阜県美濃加茂市古井町下古井2610-1,0574-24-3115,,,,https://www.pref.gifu.lg.jp/page/12848.html,8時30分～17時15分,土曜日・日曜日・祝日・年末年始,,電話・来所,,,フリーダイヤル 0800-200-2538,source-gifu-self-reliance,published,2026-07-26
jp-21604-city-general,jp-21604,unknown,白川村役場,市役所・町村役場の代表窓口,白川村,担当窓口が分からない場合の代表窓口です。,501-5692,岐阜県大野郡白川村鳩谷517,05769-6-1311,,,,http://shirakawa-go.org/,,,,電話・来所,,,,source-gifu-municipalities,published,2026-07-26
jp-21604-housing-benefit,jp-21604,housing,岐阜県生活支援・相談センター（中濃・飛騨支所）（住居確保給付金）,住居確保給付金の相談・申請窓口,可茂総合庁舎5階（支援窓口） または 各町村役場,住居確保給付金の申請には自立相談支援事業の利用が必要です。対象要件や申請方法を相談できます。,,岐阜県美濃加茂市古井町下古井2610-1,0574-24-3115,,,,https://www.pref.gifu.lg.jp/page/13214.html,8時30分～17時15分,土曜日・日曜日・祝日・年末年始,,電話・来所,,,フリーダイヤル 0800-200-2538,source-gifu-housing-benefit,published,2026-07-26
jp-21604-public-assistance,jp-21604,money,飛騨県事務所福祉課,生活保護の相談・申請窓口,飛騨県事務所福祉課,生活保護の相談・申請を受け付ける福祉事務所です。,,岐阜県高山市上岡本町7-468 飛騨総合庁舎,0577-33-1111,,,,https://www.pref.gifu.lg.jp/page/6503.html,,,,電話・来所,,,,source-gifu-public-assistance,published,2026-07-26
jp-21604-self-reliance,jp-21604,money,岐阜県生活支援・相談センター（中濃・飛騨支所）,生活困窮者自立相談支援窓口,可茂総合庁舎5階（支援窓口） または 各町村役場,仕事、家計、住まいなど生活上の困りごとを相談できる窓口です。,,岐阜県美濃加茂市古井町下古井2610-1,0574-24-3115,,,,https://www.pref.gifu.lg.jp/page/12848.html,8時30分～17時15分,土曜日・日曜日・祝日・年末年始,,電話・来所,,,フリーダイヤル 0800-200-2538,source-gifu-self-reliance,published,2026-07-26
jp-22100-city-general,jp-22100,unknown,静岡市役所,市役所・町役場の代表窓口,静岡市,担当窓口が分からない場合の代表窓口です。,420-8602,静岡県静岡市葵区追手町5番1号,054-254-2111,,,,https://www.city.shizuoka.lg.jp/,,,,電話・来所,,,,source-shizuoka-municipal-locations,published,2026-07-26
jp-22100-housing-benefit,jp-22100,rent,静岡市暮らし・しごと相談支援センター（葵区）,住居確保給付金の相談・申請窓口,静岡市暮らし・しごと相談支援センター（葵区）,生活にお困りの方からの相談、支援を行います。,,静岡県 静岡市葵区 城東町24-１,054-249-3210,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日9時～17時,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22100-housing-benefit-2,jp-22100,rent,静岡市暮らし・しごと相談支援センター（駿河区）,住居確保給付金の相談・申請窓口,静岡市暮らし・しごと相談支援センター（駿河区）,生活にお困りの方からの相談、支援を行います。,,静岡県 静岡市駿河区 南八幡町３-１,054-286-9550,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日9時～17時,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22100-housing-benefit-3,jp-22100,rent,静岡市暮らし・しごと相談支援センター（清水区）,住居確保給付金の相談・申請窓口,静岡市暮らし・しごと相談支援センター（清水区）,生活にお困りの方からの相談、支援を行います。,,静岡県 静岡市清水区 宮代町１-１,054-371-0305,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日9時～17時,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22100-public-assistance,jp-22100,money,静岡市葵福祉事務所生活支援課,生活保護の相談・申請窓口,静岡市葵福祉事務所生活支援課,生活保護制度に係る相談を受け付けます。,,静岡県 静岡市葵区 追手町5-1,054-221-1585,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日午前８時30分から午後５時15分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22100-public-assistance-2,jp-22100,money,静岡市駿河福祉事務所生活支援課,生活保護の相談・申請窓口,静岡市駿河福祉事務所生活支援課,生活保護制度に係る相談を受け付けます。,,静岡県 静岡市駿河区 南八幡町10-40,054-287-8656,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日午前８時30分から午後５時15分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22100-public-assistance-3,jp-22100,money,静岡市清水福祉事務所生活支援課,生活保護の相談・申請窓口,静岡市清水福祉事務所生活支援課,生活保護制度に係る相談を受け付けます。,,静岡県 静岡市清水区 旭町6-8,054-354-2107,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日午前８時30分から午後５時15分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22100-self-reliance,jp-22100,money,静岡市暮らし・しごと相談支援センター（葵区）,生活困窮者自立相談支援窓口,静岡市暮らし・しごと相談支援センター（葵区）,生活にお困りの方からの相談、支援を行います。,,静岡県 静岡市葵区 城東町24-１,054-249-3210,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日9時～17時,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22100-self-reliance-2,jp-22100,money,静岡市暮らし・しごと相談支援センター（駿河区）,生活困窮者自立相談支援窓口,静岡市暮らし・しごと相談支援センター（駿河区）,生活にお困りの方からの相談、支援を行います。,,静岡県 静岡市駿河区 南八幡町３-１,054-286-9550,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日9時～17時,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22100-self-reliance-3,jp-22100,money,静岡市暮らし・しごと相談支援センター（清水区）,生活困窮者自立相談支援窓口,静岡市暮らし・しごと相談支援センター（清水区）,生活にお困りの方からの相談、支援を行います。,,静岡県 静岡市清水区 宮代町１-１,054-371-0305,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日9時～17時,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22130-city-general,jp-22130,unknown,浜松市役所,市役所・町役場の代表窓口,浜松市,担当窓口が分からない場合の代表窓口です。,430-8652,静岡県浜松市中央区元城町103番地の2,053-457-2111,,,,https://www.city.hamamatsu.shizuoka.jp/,,,,電話・来所,,,,source-shizuoka-municipal-locations,published,2026-07-26
jp-22130-housing-benefit,jp-22130,rent,浜松市生活自立相談支援センター つながり,住居確保給付金の相談・申請窓口,浜松市生活自立相談支援センター つながり,生活にお困りの方からの相談、支援を行います。,,静岡県 浜松市中央区 元城町218-26 聖隷ビル １階,053-488-9000,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日9時～17時30分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22130-housing-benefit-2,jp-22130,rent,浜松市生活自立相談支援センター つながり浜北,住居確保給付金の相談・申請窓口,浜松市生活自立相談支援センター つながり浜北,生活にお困りの方からの相談、支援を行います。,,静岡県 浜松市浜名区 小林1272-1 浜松市ふれあい交流センター浜北,053-587-5005,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日9時～17時30分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22130-public-assistance,jp-22130,money,浜松市中央福祉事業所生活福祉第一課,生活保護の相談・申請窓口,浜松市中央福祉事業所生活福祉第一課,生活保護制度に係る相談を受け付けます。,,静岡県 浜松市中央区 元城町103-2,053-457-2056,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日午前８時30分から午後５時15分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22130-public-assistance-2,jp-22130,money,東行政センター（生活福祉第一課東生活福祉グループ）,生活保護の相談・申請窓口,東行政センター（生活福祉第一課東生活福祉グループ）,生活保護制度に係る相談を受け付けます。,,静岡県 浜松市中央区 流通元町20-3,053-424-0173,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日午前８時30分から午後５時15分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22130-public-assistance-3,jp-22130,money,西行政センター（生活福祉第一課西生活福祉グループ）,生活保護の相談・申請窓口,西行政センター（生活福祉第一課西生活福祉グループ）,生活保護制度に係る相談を受け付けます。,,静岡県 浜松市中央区 雄踏1-31-1,053-597-1118,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日午前８時30分から午後５時15分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22130-public-assistance-4,jp-22130,money,南行政センター（生活福祉第一課南生活福祉グループ）,生活保護の相談・申請窓口,南行政センター（生活福祉第一課南生活福祉グループ）,生活保護制度に係る相談を受け付けます。,,静岡県 浜松市中央区 江之島町600-1,053-425-1460,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日午前８時30分から午後５時15分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22130-public-assistance-5,jp-22130,money,北行政センター（社会福祉課北地域福祉グループ）,生活保護の相談・申請窓口,北行政センター（社会福祉課北地域福祉グループ）,生活保護制度に係る相談を受け付けます。,,静岡県 浜松市浜名区 細江町気賀305,053-523-3111,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日午前８時30分から午後５時15分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22130-public-assistance-6,jp-22130,money,浜名福祉事業所（社会福祉課生活福祉グループ）,生活保護の相談・申請窓口,浜名福祉事業所（社会福祉課生活福祉グループ）,生活保護制度に係る相談を受け付けます。,,静岡県 浜松市浜名区 貴布祢3000,053-585-1147,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日午前８時30分から午後５時15分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22130-public-assistance-7,jp-22130,money,天竜福祉事業所（社会福祉課地域福祉グループ）,生活保護の相談・申請窓口,天竜福祉事業所（社会福祉課地域福祉グループ）,生活保護制度に係る相談を受け付けます。,,静岡県 浜松市天竜区 二俣町二俣481,053-922-0018,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日午前８時30分から午後５時15分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22130-self-reliance,jp-22130,money,浜松市生活自立相談支援センター つながり,生活困窮者自立相談支援窓口,浜松市生活自立相談支援センター つながり,生活にお困りの方からの相談、支援を行います。,,静岡県 浜松市中央区 元城町218-26 聖隷ビル １階,053-488-9000,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日9時～17時30分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22130-self-reliance-2,jp-22130,money,浜松市生活自立相談支援センター つながり浜北,生活困窮者自立相談支援窓口,浜松市生活自立相談支援センター つながり浜北,生活にお困りの方からの相談、支援を行います。,,静岡県 浜松市浜名区 小林1272-1 浜松市ふれあい交流センター浜北,053-587-5005,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日9時～17時30分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22203-city-general,jp-22203,unknown,沼津市役所,市役所・町役場の代表窓口,沼津市,担当窓口が分からない場合の代表窓口です。,410-8601,静岡県沼津市御幸町16番1号,055-931-2500,,,,https://www.city.numazu.shizuoka.jp/,,,,電話・来所,,,,source-shizuoka-municipal-locations,published,2026-07-26
jp-22203-housing-benefit,jp-22203,rent,沼津市自立相談支援センター,住居確保給付金の相談・申請窓口,沼津市自立相談支援センター,生活にお困りの方からの相談、支援を行います。,,静岡県 沼津市 日の出町1-15 サンウェルぬまづ ２階,0120-86-1620,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,月～土９時～17時45分（祝休日、サンウェルぬまづ閉館日は休み）,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22203-public-assistance,jp-22203,money,沼津市福祉事務所社会福祉課,生活保護の相談・申請窓口,沼津市福祉事務所社会福祉課,生活保護制度に係る相談を受け付けます。,,静岡県 沼津市 御幸町16-１,055-934-4822,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日午前８時30分から午後５時15分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22203-self-reliance,jp-22203,money,沼津市自立相談支援センター,生活困窮者自立相談支援窓口,沼津市自立相談支援センター,生活にお困りの方からの相談、支援を行います。,,静岡県 沼津市 日の出町1-15 サンウェルぬまづ ２階,0120-86-1620,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,月～土９時～17時45分（祝休日、サンウェルぬまづ閉館日は休み）,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22205-city-general,jp-22205,unknown,熱海市役所,市役所・町役場の代表窓口,熱海市,担当窓口が分からない場合の代表窓口です。,413-8550,静岡県熱海市中央町1-1,0557-86-6000,,,,https://www.city.atami.lg.jp/,,,,電話・来所,,,,source-shizuoka-municipal-locations,published,2026-07-26
jp-22205-housing-benefit,jp-22205,rent,社会福祉法人熱海市社会福祉協議会,住居確保給付金の相談・申請窓口,社会福祉法人熱海市社会福祉協議会,生活にお困りの方からの相談、支援を行います。,,静岡県 熱海市 中央町1-26,0557-86-6339,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日9時～17時,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22205-public-assistance,jp-22205,money,熱海市福祉事務所社会福祉課生活保護室,生活保護の相談・申請窓口,熱海市福祉事務所社会福祉課生活保護室,生活保護制度に係る相談を受け付けます。,,静岡県 熱海市 中央町１番１号,0557-86-6331,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日午前８時30分から午後５時15分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22205-self-reliance,jp-22205,money,社会福祉法人熱海市社会福祉協議会,生活困窮者自立相談支援窓口,社会福祉法人熱海市社会福祉協議会,生活にお困りの方からの相談、支援を行います。,,静岡県 熱海市 中央町1-26,0557-86-6339,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日9時～17時,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22206-city-general,jp-22206,unknown,三島市役所,市役所・町役場の代表窓口,三島市,担当窓口が分からない場合の代表窓口です。,411-8666,静岡県三島市北田町4-47,055-975-3111,,,,https://www.city.mishima.shizuoka.jp/,,,,電話・来所,,,,source-shizuoka-municipal-locations,published,2026-07-26
jp-22206-housing-benefit,jp-22206,rent,三島市生活支援センター,住居確保給付金の相談・申請窓口,三島市生活支援センター,生活にお困りの方からの相談、支援を行います。,,静岡県 三島市 東本町1-2-6 英光ビル１ １階,055-973-3450,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日・第３土曜日の午前８時30分から午後５時15分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22206-public-assistance,jp-22206,money,三島市福祉事務所福祉総務課保護係,生活保護の相談・申請窓口,三島市福祉事務所福祉総務課保護係,生活保護制度に係る相談を受け付けます。,,静岡県 三島市 北田町4番47号,055-983-2613,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日午前８時30分から午後５時15分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22206-self-reliance,jp-22206,money,三島市生活支援センター,生活困窮者自立相談支援窓口,三島市生活支援センター,生活にお困りの方からの相談、支援を行います。,,静岡県 三島市 東本町1-2-6 英光ビル１ １階,055-973-3450,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日・第３土曜日の午前８時30分から午後５時15分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22207-city-general,jp-22207,unknown,富士宮市役所,市役所・町役場の代表窓口,富士宮市,担当窓口が分からない場合の代表窓口です。,418-8601,静岡県富士宮市弓沢町150番地,0544-22-1111,,,,https://www.city.fujinomiya.lg.jp/,,,,電話・来所,,,,source-shizuoka-municipal-locations,published,2026-07-26
jp-22207-housing-benefit,jp-22207,rent,富士宮市福祉総合相談課,住居確保給付金の相談・申請窓口,富士宮市福祉総合相談課,生活にお困りの方からの相談、支援を行います。,,静岡県 富士宮市 弓沢町150,0544-22-1561,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,月曜日～金曜日の午前8時30分から午後5時15分まで(祝日及び年末年始期間を除く),,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22207-housing-benefit-2,jp-22207,rent,くらし・しごと相談センター,住居確保給付金の相談・申請窓口,くらし・しごと相談センター,生活にお困りの方からの相談、支援を行います。,,静岡県 富士宮市 宮原7-1,0544-22-0094,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,火曜日～土曜日の午前8時30分から午後5時15分まで(祝日及び年末年始期間を除く),,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22207-public-assistance,jp-22207,money,富士宮市福祉事務所福祉総合相談課保護係,生活保護の相談・申請窓口,富士宮市福祉事務所福祉総合相談課保護係,生活保護制度に係る相談を受け付けます。,,静岡県 富士宮市 弓沢町150番地,0544-22-1144,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日午前８時30分から午後５時15分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22207-self-reliance,jp-22207,money,富士宮市福祉総合相談課,生活困窮者自立相談支援窓口,富士宮市福祉総合相談課,生活にお困りの方からの相談、支援を行います。,,静岡県 富士宮市 弓沢町150,0544-22-1561,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,月曜日～金曜日の午前8時30分から午後5時15分まで(祝日及び年末年始期間を除く),,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22207-self-reliance-2,jp-22207,money,くらし・しごと相談センター,生活困窮者自立相談支援窓口,くらし・しごと相談センター,生活にお困りの方からの相談、支援を行います。,,静岡県 富士宮市 宮原7-1,0544-22-0094,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,火曜日～土曜日の午前8時30分から午後5時15分まで(祝日及び年末年始期間を除く),,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22208-city-general,jp-22208,unknown,伊東市役所,市役所・町役場の代表窓口,伊東市,担当窓口が分からない場合の代表窓口です。,414-8555,静岡県伊東市大原二丁目1番1号,0557-36-0111,,,,https://www.city.ito.shizuoka.jp/,,,,電話・来所,,,,source-shizuoka-municipal-locations,published,2026-07-26
jp-22208-housing-benefit,jp-22208,rent,伊東市くらし相談センターこころ,住居確保給付金の相談・申請窓口,伊東市くらし相談センターこころ,生活にお困りの方からの相談、支援を行います。,,静岡県 伊東市 大原2-1-1,0557-36-1190,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,月～金曜日（祝日の場合は休み） 8時30分～17時15分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22208-public-assistance,jp-22208,money,伊東市社会福祉課保護係,生活保護の相談・申請窓口,伊東市社会福祉課保護係,生活保護制度に係る相談を受け付けます。,,静岡県 伊東市 大原2-1-1,0557-32-1537,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日午前８時30分から午後５時15分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22208-self-reliance,jp-22208,money,伊東市くらし相談センターこころ,生活困窮者自立相談支援窓口,伊東市くらし相談センターこころ,生活にお困りの方からの相談、支援を行います。,,静岡県 伊東市 大原2-1-1,0557-36-1190,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,月～金曜日（祝日の場合は休み） 8時30分～17時15分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22209-city-general,jp-22209,unknown,島田市役所,市役所・町役場の代表窓口,島田市,担当窓口が分からない場合の代表窓口です。,427-8501,静岡県島田市中央町1番の1,0547-37-5111,,,,https://www.city.shimada.shizuoka.jp/,,,,電話・来所,,,,source-shizuoka-municipal-locations,published,2026-07-26
jp-22209-housing-benefit,jp-22209,rent,社会福祉法人島田市社会福祉協議会,住居確保給付金の相談・申請窓口,社会福祉法人島田市社会福祉協議会,生活にお困りの方からの相談、支援を行います。,,静岡県 島田市 大津通2-1,0547-35-6244,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,土日祝日を除く平日の午前8時30分から午後5時まで,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22209-public-assistance,jp-22209,money,島田市福祉事務所福祉課生活福祉係,生活保護の相談・申請窓口,島田市福祉事務所福祉課生活福祉係,生活保護制度に係る相談を受け付けます。,,静岡県 島田市 中央町1-1,0547-36-7158,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日午前８時30分から午後５時15分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22209-self-reliance,jp-22209,money,社会福祉法人島田市社会福祉協議会,生活困窮者自立相談支援窓口,社会福祉法人島田市社会福祉協議会,生活にお困りの方からの相談、支援を行います。,,静岡県 島田市 大津通2-1,0547-35-6244,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,土日祝日を除く平日の午前8時30分から午後5時まで,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22210-city-general,jp-22210,unknown,富士市役所,市役所・町役場の代表窓口,富士市,担当窓口が分からない場合の代表窓口です。,417-8601,静岡県富士市永田町1丁目100番地,0545-51-0123,,,,https://www.city.fuji.shizuoka.jp/,,,,電話・来所,,,,source-shizuoka-municipal-locations,published,2026-07-26
jp-22210-housing-benefit,jp-22210,rent,富士市ユニバーサル就労支援センター,住居確保給付金の相談・申請窓口,富士市ユニバーサル就労支援センター,生活にお困りの方からの相談、支援を行います。,,静岡県 富士市 本市場432-1 富士市フィランセ東館 １階,0545-64-6969,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,月曜～金曜 8:30～17:15 (祝・年末年始除く),,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22210-public-assistance,jp-22210,money,富士市福祉事務所生活支援課,生活保護の相談・申請窓口,富士市福祉事務所生活支援課,生活保護制度に係る相談を受け付けます。,,静岡県 富士市 永田町1-100,0545-55-2758,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,平日午前８時30分から午後５時15分,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22210-self-reliance,jp-22210,money,富士市ユニバーサル就労支援センター,生活困窮者自立相談支援窓口,富士市ユニバーサル就労支援センター,生活にお困りの方からの相談、支援を行います。,,静岡県 富士市 本市場432-1 富士市フィランセ東館 １階,0545-64-6969,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,月曜～金曜 8:30～17:15 (祝・年末年始除く),,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
jp-22211-city-general,jp-22211,unknown,磐田市役所,市役所・町役場の代表窓口,磐田市,担当窓口が分からない場合の代表窓口です。,438-8650,静岡県磐田市国府台3番地1,0538-37-2111,,,,https://www.city.iwata.shizuoka.jp/,,,,電話・来所,,,,source-shizuoka-municipal-locations,published,2026-07-26
jp-22211-housing-benefit,jp-22211,rent,磐田市くらしと仕事相談センター,住居確保給付金の相談・申請窓口,磐田市くらしと仕事相談センター,生活にお困りの方からの相談、支援を行います。,,静岡県 磐田市 国府台57-7,0538-32-8880,,,,https://opendata.pref.shizuoka.jp/dataset/11730.html,午前8時30分～午後5時15分まで ※土日祝日を除く,,,電話・来所,,,,source-shizuoka-support-open-data,published,2026-07-26
